時間,裝置,溫度(°C),酸鹼(pH),溶解(ppm),TDS(EC)(ppm),導電(mS/cm),濁度(NTU),光照(lx),CO2_B(ppm),CO2_C(ppm)
2026-05-04 21:00:11,UNO_01,24.1875,6.359741,873,6339,9.753772,729.0884,2429.167,-2,1491
2026-05-04 21:00:22,UNO_01,24.1875,6.351892,948,6722,10.34273,980.8169,2418.333,-2,1485
2026-05-04 21:00:35,UNO_01,24.25,6.269916,870,6340,9.753896,713.4517,2429.167,-2,1482
2026-05-04 21:00:48,UNO_01,24.1875,6.308288,872,6343,9.758918,715.0181,2409.167,-2,1478
2026-05-04 21:01:00,UNO_01,24.1875,6.321369,873,6721,10.34144,1108.278,2425.833,-2,1475
2026-05-04 21:01:13,UNO_01,24.25,6.277764,891,6330,9.739767,740.7798,2405.833,-2,1474
2026-05-04 21:01:26,UNO_01,24.1875,6.347531,872,6344,9.760202,718.1489,2420,-2,1470
2026-05-04 21:01:38,UNO_01,24.1875,6.33445,872,6339,9.752486,1224.011,2429.167,-2,1478
2026-05-04 21:01:51,UNO_01,24.1875,6.235032,973,6341,9.756344,739.2212,2410,-2,1477
2026-05-04 21:02:03,UNO_01,24.1875,6.348403,873,6338,9.751201,724.4048,2423.333,-2,1476
2026-05-04 21:02:16,UNO_01,24.1875,6.33009,873,6334,9.744771,920.0122,2429.167,-2,1469
2026-05-04 21:02:29,UNO_01,24.1875,6.324858,992,6586,10.13312,751.6626,2426.667,-2,1469
2026-05-04 21:02:42,UNO_01,24.1875,6.321369,873,6346,9.76406,719.7114,2418.333,-2,1499
2026-05-04 21:02:54,UNO_01,24.1875,6.319624,873,6346,9.76406,713.4517,2430,-2,1488
2026-05-04 21:03:08,UNO_01,24.1875,6.339683,965,6704,10.31444,877.9731,2412.5,-2,1489
2026-05-04 21:03:20,UNO_01,24.25,6.320497,870,6331,9.741052,742.3345,2428.333,-2,1485
2026-05-04 21:03:32,UNO_01,24.1875,6.328345,873,6338,9.751201,738.4438,2420,-2,1490
2026-05-04 21:03:45,UNO_01,24.1875,6.336195,872,6778,10.42889,1120.372,2410.833,-2,1479
2026-05-04 21:03:58,UNO_01,24.1875,6.25073,878,6342,9.757629,728.3071,2415,-2,1476
2026-05-04 21:04:10,UNO_01,24.1875,6.37195,873,6334,9.744771,748.5552,2392.5,-2,1460
2026-05-04 21:04:23,UNO_01,24.1875,6.304799,872,6417,9.873364,1223.322,2398.333,-2,1463
2026-05-04 21:04:36,UNO_01,24.1875,6.264683,955,6345,9.762774,725.9653,2400,-2,1458
2026-05-04 21:04:48,UNO_01,24.125,6.363229,875,6345,9.762661,729.0884,2418.333,-2,1465
2026-05-04 21:05:01,UNO_01,24.1875,6.343171,873,6349,9.767917,991.106,2393.333,-2,1457
2026-05-04 21:05:14,UNO_01,24.1875,6.29259,989,6512,10.01996,723.6216,2414.167,-2,1466
2026-05-04 21:05:26,UNO_01,24.1875,6.339683,873,6344,9.761488,716.5825,2396.667,-2,1466
2026-05-04 21:05:39,UNO_01,24.1875,6.31352,872,6339,9.752486,734.5474,2419.167,-2,1458
2026-05-04 21:05:52,UNO_01,24.1875,6.35102,1000,6697,10.30415,791.8618,2420.833,-2,1451
2026-05-04 21:06:04,UNO_01,24.1875,6.323113,872,6341,9.756344,723.6216,2415.833,-2,1457
2026-05-04 21:06:17,UNO_01,24.1875,6.343171,873,6337,9.749915,725.1841,2396.667,-2,1456
2026-05-04 21:06:30,UNO_01,24.1875,6.349276,896,6792,10.44946,1083.977,2401.667,-2,1457
2026-05-04 21:06:42,UNO_01,24.1875,6.281253,873,6347,9.765347,724.4048,2418.333,-2,1463
2026-05-04 21:06:55,UNO_01,24.125,6.354508,876,6348,9.766522,751.6626,2399.167,-2,1463
2026-05-04 21:07:08,UNO_01,24.1875,6.359741,872,6599,10.15241,1145.145,2397.5,-2,1475
2026-05-04 21:07:20,UNO_01,24.1875,6.269916,930,6343,9.758918,718.1489,2395,-2,1458
2026-05-04 21:07:33,UNO_01,24.125,6.354508,874,6344,9.761374,718.9321,2394.167,-2,1461
2026-05-04 21:07:46,UNO_01,24.125,6.336195,876,6348,9.766522,1116.819,2401.667,-2,1458
2026-05-04 21:07:59,UNO_01,24.1875,6.293462,980,6426,9.887509,747.7798,2399.167,-2,1477
2026-05-04 21:08:11,UNO_01,24.125,6.343171,875,6352,9.77296,695.4067,2398.333,-2,1469
2026-05-04 21:08:24,UNO_01,24.125,6.389392,874,6343,9.758798,735.3267,2397.5,-2,1467
2026-05-04 21:08:37,UNO_01,24.125,6.377183,1021,6682,10.28021,722.8384,2404.167,-2,1447
2026-05-04 21:08:49,UNO_01,24.125,6.358869,876,6348,9.766522,705.6138,2405.833,-2,1446
2026-05-04 21:09:02,UNO_01,24.125,6.357124,875,6349,9.769097,729.8696,2397.5,-2,1461
2026-05-04 21:09:14,UNO_01,24.125,6.330962,932,6737,10.36518,981.5513,2399.167,-2,1463
2026-05-04 21:09:32,UNO_01,24.1875,6.306543,872,6331,9.740913,741.5591,2416.667,-2,1476
2026-05-04 21:09:40,UNO_01,24.1875,6.37195,872,6337,9.749915,720.4946,2399.167,-2,1469
2026-05-04 21:09:53,UNO_01,24.125,6.358869,875,6688,10.29051,1145.85,2395.833,-2,1465
2026-05-04 21:10:06,UNO_01,24.125,6.260323,911,6344,9.760086,719.7114,2400.833,-2,1459
2026-05-04 21:10:18,UNO_01,24.125,6.33881,875,6347,9.765235,709.5356,2415,-2,1443
2026-05-04 21:10:31,UNO_01,24.125,6.353637,875,6342,9.75751,1207.403,2420.833,-2,1431
2026-05-04 21:10:43,UNO_01,24.125,6.242009,981,6367,9.796135,774.1274,2422.5,-2,1429
2026-05-04 21:10:56,UNO_01,24.125,6.349276,875,6350,9.770387,748.5552,2398.333,-2,1423
2026-05-04 21:11:09,UNO_01,24.125,6.355381,875,6345,9.762661,861.3423,2398.333,-2,1413
2026-05-04 21:11:21,UNO_01,24.125,6.341427,1002,6634,10.20683,732.2075,2398.333,-2,1410
2026-05-04 21:11:34,UNO_01,24.125,6.371079,874,6343,9.758798,728.3071,2395.833,-2,1429
2026-05-04 21:11:47,UNO_01,24.125,6.375439,875,6346,9.763948,747.0024,2420,-2,1445
2026-05-04 21:12:00,UNO_01,24.125,6.378055,955,6723,10.3433,931.9497,2412.5,-2,1437
2026-05-04 21:12:12,UNO_01,24.125,6.335322,875,6349,9.76781,715.8013,2413.333,-2,1447
2026-05-04 21:12:25,UNO_01,24.125,6.365846,875,6345,9.762661,737.6665,2412.5,-2,1436
2026-05-04 21:12:37,UNO_01,24.125,6.367589,875,6718,10.33557,1149.375,2405.833,-2,1488
2026-05-04 21:12:50,UNO_01,24.125,6.274276,895,6335,9.747211,743.1138,2393.333,-2,1448
2026-05-04 21:13:03,UNO_01,24.125,6.368462,875,6334,9.745924,718.1489,2398.333,-2,1436
2026-05-04 21:13:15,UNO_01,24.125,6.33009,874,6339,9.752361,1243.289,2398.333,-2,1422
2026-05-04 21:13:28,UNO_01,24.125,6.252474,976,6331,9.740773,716.5825,2398.333,-2,1421
2026-05-04 21:13:41,UNO_01,24.0625,6.355381,877,6350,9.770281,726.7446,2415.833,-2,1423
2026-05-04 21:13:53,UNO_01,24.125,6.392008,875,6341,9.756223,940.1353,2421.667,-2,1417
2026-05-04 21:14:07,UNO_01,24.125,6.308288,994,6570,10.10898,715.8013,2398.333,-2,1410
2026-05-04 21:14:19,UNO_01,24.125,6.378055,875,6341,9.756223,719.7114,2396.667,-2,1413
2026-05-04 21:14:32,UNO_01,24.125,6.357997,875,6334,9.744637,722.0591,2396.667,-2,1410
2026-05-04 21:14:44,UNO_01,24.125,6.351892,975,6706,10.31755,884.7563,2398.333,-2,1408
2026-05-04 21:14:57,UNO_01,24.125,6.341427,875,6340,9.754935,729.0884,2412.5,-2,1420
2026-05-04 21:15:09,UNO_01,24.125,6.352764,874,6334,9.744637,703.2622,2421.667,-2,1408
2026-05-04 21:15:22,UNO_01,24.125,6.38852,874,6792,10.45015,1112.551,2418.333,-2,1409
2026-05-04 21:15:35,UNO_01,24.125,6.293462,876,6329,9.738199,737.6665,2405,-2,1409
2026-05-04 21:15:48,UNO_01,24.125,6.352764,875,6335,9.747211,736.8853,2416.667,-2,1410
2026-05-04 21:16:00,UNO_01,24.125,6.385904,874,6444,9.914578,1162.038,2415,-2,1406
2026-05-04 21:16:13,UNO_01,24.125,6.243752,953,6334,9.745924,722.0591,2415.833,-2,1407
2026-05-04 21:16:26,UNO_01,24.125,6.369334,876,6329,9.738199,722.8384,2400,-2,1410
2026-05-04 21:16:38,UNO_01,24.125,6.358869,875,6334,9.744637,993.3071,2400.833,-2,1401
2026-05-04 21:16:51,UNO_01,24.125,6.310032,987,6513,10.02144,727.5278,2418.333,-2,1398
2026-05-04 21:17:04,UNO_01,24.0625,6.364102,877,6346,9.763837,748.5552,2401.667,-2,1385
2026-05-04 21:17:16,UNO_01,24.125,6.414683,875,6340,9.754935,710.3208,2410.833,-2,1379
2026-05-04 21:17:29,UNO_01,24.125,6.370206,1002,6691,10.29437,777.2173,2397.5,-2,1374
2026-05-04 21:17:42,UNO_01,24.125,6.358869,876,6336,9.748499,709.5356,2401.667,-2,1367
2026-05-04 21:17:56,UNO_01,24.125,6.366718,875,6373,9.805146,750.1099,2409.167,-2,1375
2026-05-04 21:18:07,UNO_01,24.125,6.365846,886,6795,10.4553,1086.129,2413.333,-2,1374
2026-05-04 21:18:20,UNO_01,24.125,6.319624,876,6336,9.748499,729.8696,2410.833,-2,1377
2026-05-04 21:18:32,UNO_01,24.0625,6.398985,877,6338,9.750947,746.2251,2420.833,-2,1383
2026-05-04 21:18:58,UNO_01,24.125,6.272532,932,6335,9.747211,747.0024,2410,-2,1358
2026-05-04 21:19:11,UNO_01,24.0625,6.373694,878,6339,9.753525,717.3657,2400.833,-2,1358
2026-05-04 21:19:23,UNO_01,24.0625,6.37631,877,6338,9.750947,1110.417,2395.833,-2,1372
2026-05-04 21:19:36,UNO_01,24.125,6.351892,983,6443,9.913291,696.979,2397.5,-2,1370
2026-05-04 21:19:49,UNO_01,24.0625,6.378927,877,6343,9.75868,710.3208,2395,-2,1355
2026-05-04 21:20:01,UNO_01,24.125,6.373694,875,6339,9.753649,731.4282,2396.667,-2,1355
2026-05-04 21:20:14,UNO_01,24.0625,6.398113,1029,6700,10.30778,726.7446,2396.667,-2,1356
2026-05-04 21:20:27,UNO_01,24.125,6.386776,875,6331,9.740773,717.3657,2405.833,-2,1368
2026-05-04 21:20:39,UNO_01,24.0625,6.407706,877,6338,9.752235,718.9321,2393.333,-2,1361
2026-05-04 21:20:52,UNO_01,24.0625,6.373694,929,6747,10.38125,1007.956,2395.833,-2,1361
2026-05-04 21:21:05,UNO_01,24.125,6.351892,875,6337,9.749786,727.5278,2421.667,-2,1387
2026-05-04 21:21:17,UNO_01,24.0625,6.410323,877,6346,9.763837,714.2368,2422.5,-2,1384
2026-05-04 21:21:30,UNO_01,24.0625,6.372823,878,6660,10.24719,1138.083,2394.167,-2,1356
2026-05-04 21:21:43,UNO_01,24.125,6.323113,912,6334,9.744637,765.6196,2395.833,-2,1342
2026-05-04 21:21:55,UNO_01,24.0625,6.399858,877,6340,9.754813,725.1841,2415,-2,1342
2026-05-04 21:22:08,UNO_01,24.0625,6.41381,877,6343,9.75868,1205.323,2417.5,-2,1331
2026-05-04 21:22:21,UNO_01,24.0625,6.278636,984,6381,9.817972,729.8696,2397.5,-2,1333
2026-05-04 21:22:33,UNO_01,24.0625,6.372823,877,6339,9.753525,734.5474,2395,-2,1326
2026-05-04 21:22:46,UNO_01,24.0625,6.399858,878,6341,9.756103,824.8325,2397.5,-2,1326
2026-05-04 21:22:58,UNO_01,24.0625,6.365846,1007,6632,10.20337,728.3071,2397.5,-2,1335
2026-05-04 21:23:11,UNO_01,24.0625,6.419044,877,6350,9.770281,725.9653,2414.167,-2,1326
2026-05-04 21:23:24,UNO_01,24.0625,6.386776,877,6336,9.748368,718.9321,2402.5,-2,1323
2026-05-04 21:23:36,UNO_01,24.0625,6.385904,957,6712,10.32711,927.4771,2395,-2,1326
2026-05-04 21:23:49,UNO_01,24.125,6.354508,875,6337,9.749786,733.7681,2397.5,-2,1331
2026-05-04 21:24:02,UNO_01,24.0625,6.390265,877,6337,9.749659,722.8384,2399.167,-2,1327
2026-05-04 21:24:15,UNO_01,24.0625,6.398985,878,6746,10.37996,1120.372,2394.167,-2,1319
2026-05-04 21:24:27,UNO_01,24.0625,6.34666,898,6345,9.762548,727.5278,2406.667,-2,1324
2026-05-04 21:24:40,UNO_01,24.0625,6.405089,877,6349,9.768992,718.9321,2417.5,-2,1317
2026-05-04 21:24:53,UNO_01,24.0625,6.403346,877,6343,9.75868,1260.412,2423.333,-2,1313
2026-05-04 21:25:05,UNO_01,24.0625,6.285614,973,6347,9.765125,729.0884,2402.5,-2,1312
2026-05-04 21:25:18,UNO_01,24.0625,6.400729,877,6347,9.765125,723.6216,2396.667,-2,1303
2026-05-04 21:25:34,UNO_01,24.0625,6.424275,877,6342,9.757392,952.0083,2415,-2,1312
2026-05-04 21:25:43,UNO_01,24.0625,6.340555,993,6550,10.07834,729.0884,2414.167,-2,1309
2026-05-04 21:25:56,UNO_01,24.0625,6.405089,877,6348,9.766414,707.9673,2394.167,-2,1303
2026-05-04 21:26:10,UNO_01,24.0625,6.410323,877,6343,9.75868,731.4282,2399.167,-2,1319
2026-05-04 21:26:21,UNO_01,24.0625,6.411194,993,6703,10.31293,830.1763,2411.667,-2,1316
2026-05-04 21:26:34,UNO_01,24.0625,6.403346,877,6338,9.752235,706.3989,2397.5,-2,1317
2026-05-04 21:26:59,UNO_01,24.0625,6.419044,877,6833,10.51272,1110.417,2398.333,-2,1299
2026-05-04 21:27:12,UNO_01,24.0625,6.30916,877,6341,9.756103,722.8384,2412.5,-2,1292
2026-05-04 21:27:26,UNO_01,24.0625,6.426892,877,6345,9.762548,728.3071,2398.333,-2,1298
2026-05-04 21:27:38,UNO_01,24.0625,6.424275,878,6543,10.06674,1155.713,2397.5,-2,1295
2026-05-04 21:27:50,UNO_01,24.0625,6.329218,943,6344,9.761259,726.7446,2415,-2,1295
2026-05-04 21:28:03,UNO_01,24,6.412066,879,6348,9.767595,714.2368,2398.333,-2,1305
2026-05-04 21:28:15,UNO_01,24.0625,6.436485,877,6345,9.762548,1052.301,2398.333,-2,1289
2026-05-04 21:28:28,UNO_01,24.0625,6.373694,987,6466,9.948157,739.2212,2409.167,-2,1288
2026-05-04 21:28:41,UNO_01,24.0625,6.408578,878,6339,9.753525,732.2075,2408.333,-2,1304
2026-05-04 21:28:54,UNO_01,24.0625,6.41381,878,6338,9.752235,718.9321,2422.5,-2,1286
2026-05-04 21:29:06,UNO_01,24.0625,6.406834,1022,6695,10.30004,755.5454,2401.667,-2,1286
2026-05-04 21:29:19,UNO_01,24.0625,6.38852,877,6348,9.766414,730.6489,2400,-2,1290
2026-05-04 21:29:32,UNO_01,24.0625,6.405962,877,6343,9.75997,707.9673,2396.667,-2,1303
2026-05-04 21:29:44,UNO_01,24.0625,6.432125,930,6743,10.3748,1002.106,2410.833,-2,1278
2026-05-04 21:29:57,UNO_01,24.0625,6.356253,878,6350,9.770281,734.5474,2395,-2,1272
2026-05-04 21:30:10,UNO_01,24.0625,6.422531,877,6343,9.75868,719.7114,2395.833,-2,1273
2026-05-04 21:30:22,UNO_01,24.0625,6.402473,877,6664,10.25364,1123.211,2414.167,-2,1265
2026-05-04 21:30:35,UNO_01,24.0625,6.343171,914,6336,9.748368,732.2075,2395.833,-2,1267
2026-05-04 21:30:48,UNO_01,24,6.433869,880,6346,9.763723,729.8696,2417.5,-2,1269
2026-05-04 21:31:00,UNO_01,24.0625,6.44695,878,6345,9.762548,1217.1,2398.333,-2,1259
2026-05-04 21:31:13,UNO_01,24.0625,6.335322,984,6376,9.810238,725.9653,2398.333,-2,1259
2026-05-04 21:31:26,UNO_01,24,6.448694,880,6353,9.775338,717.3657,2418.333,-2,1256
2026-05-04 21:31:38,UNO_01,24.0625,6.414683,877,6340,9.754813,795.7095,2419.167,-2,1265
2026-05-04 21:31:51,UNO_01,24.0625,6.404218,1004,6625,10.19306,716.5825,2416.667,-2,1267
2026-05-04 21:32:04,UNO_01,24.0625,6.465264,877,6348,9.766414,732.2075,2395,-2,1265
2026-05-04 21:32:16,UNO_01,24,6.43823,880,6356,9.779209,715.8013,2400,-2,1263
2026-05-04 21:32:29,UNO_01,24.0625,6.425148,959,6720,10.33871,929.7134,2421.667,-2,1266
2026-05-04 21:32:42,UNO_01,24.0625,6.41381,877,6340,9.754813,720.4946,2396.667,-2,1269
2026-05-04 21:32:54,UNO_01,24,6.429509,880,6349,9.768887,726.7446,2411.667,-2,1269
2026-05-04 21:33:07,UNO_01,24.0625,6.452183,878,6715,10.33098,1101.862,2400,-2,1282
2026-05-04 21:33:19,UNO_01,24.0625,6.38852,897,6352,9.77286,722.0591,2399.167,-2,1271
2026-05-04 21:33:33,UNO_01,24,6.419915,880,6350,9.770176,715.8013,2416.667,-2,1254
2026-05-04 21:33:45,UNO_01,24.0625,6.453054,877,6340,9.754813,1297.789,2414.167,-2,1245
2026-05-04 21:33:58,UNO_01,24,6.350148,981,6352,9.772758,709.5356,2392.5,-2,1287
2026-05-04 21:34:10,UNO_01,24,6.473985,879,6354,9.776629,708.7505,2398.333,-2,1277
2026-05-04 21:34:23,UNO_01,24.0625,6.431252,877,6351,9.77157,893.7876,2420.833,-2,1262
2026-05-04 21:34:36,UNO_01,24.0625,6.404218,997,6589,10.13763,716.5825,2399.167,-2,1256
2026-05-04 21:34:48,UNO_01,24,6.44259,880,6352,9.772758,700.9048,2405,-2,1257
2026-05-04 21:35:01,UNO_01,24,6.458288,880,6353,9.775338,699.3345,2422.5,-2,1254
2026-05-04 21:35:14,UNO_01,24.0625,6.322241,966,6720,10.33871,924.4927,2395,-2,1258
2026-05-04 21:35:26,UNO_01,24.0625,6.164392,877,6339,9.753525,814.1274,2420,-2,1242
2026-05-04 21:35:39,UNO_01,24,6.130381,880,6346,9.763723,707.9673,2399.167,-2,1237
2026-05-04 21:35:52,UNO_01,24.0625,6.098986,877,6731,10.35676,1059.524,2393.333,-2,1221
2026-05-04 21:36:04,UNO_01,24.0625,5.963811,897,6333,9.743214,696.1919,2395.833,-2,1219
2026-05-04 21:36:19,UNO_01,24,6.052765,880,6337,9.749528,718.1489,2419.167,-2,1221
2026-05-04 21:36:30,UNO_01,24.0625,6.048404,878,6327,9.73419,1236.416,2399.167,-2,1222
2026-05-04 21:36:43,UNO_01,24,5.888812,981,6334,9.745657,677.2876,2396.667,-2,1231
2026-05-04 21:36:56,UNO_01,24,5.980381,880,6332,9.743076,739.2212,2417.5,-2,1218
2026-05-04 21:37:08,UNO_01,24,5.996951,880,6338,9.752111,880.2368,2397.5,-2,1217
2026-05-04 21:37:23,UNO_01,24.0625,5.93416,1000,6590,10.13892,733.7681,2395.833,-2,1218
2026-05-04 21:37:33,UNO_01,24.0625,5.955962,878,6328,9.735478,708.7505,2415.833,-2,1219
2026-05-04 21:37:46,UNO_01,24,5.940265,879,6332,9.741786,732.2075,2414.167,-2,1219
2026-05-04 21:37:59,UNO_01,24,5.931544,975,6701,10.3096,891.5317,2421.667,-2,1217
2026-05-04 21:38:12,UNO_01,24.0625,5.874858,877,6320,9.723879,804.1606,2395.833,-2,1213
2026-05-04 21:38:24,UNO_01,24,5.921951,880,6333,9.744366,656.7231,2395.833,-2,1211
2026-05-04 21:38:37,UNO_01,24,5.921951,880,6754,10.39089,1077.518,2400.833,-2,1204
2026-05-04 21:38:49,UNO_01,24.0625,5.824276,894,6326,9.732901,655.9282,2396.667,-2,1199
2026-05-04 21:39:02,UNO_01,24,5.926312,880,6335,9.746946,638.4517,2403.333,-2,1195
2026-05-04 21:39:15,UNO_01,24.0625,5.925439,878,6326,9.732901,1284.924,2416.667,-2,1195
2026-05-04 21:39:27,UNO_01,24.0625,5.774567,973,6321,9.725167,682.811,2415,-2,1201
2026-05-04 21:39:40,UNO_01,24,5.910614,880,6335,9.746946,670.9692,2395,-2,1194
2026-05-04 21:39:53,UNO_01,24.0625,5.909741,877,6318,9.7213,821.0103,2393.333,-2,1203
2026-05-04 21:40:05,UNO_01,24.0625,5.861776,998,6574,10.11443,647.9946,2403.333,-2,1198
2026-05-04 21:40:18,UNO_01,24.0625,5.907997,877,6322,9.726457,744.6685,2415,-2,1269
2026-05-04 21:40:31,UNO_01,24,5.897532,880,6329,9.737914,708.7505,2394.167,-2,1276
2026-05-04 21:40:43,UNO_01,24.0625,5.898404,957,6691,10.29489,871.1782,2395,-2,1217
2026-05-04 21:40:56,UNO_01,24.0625,5.851311,877,6323,9.727745,636.0649,2397.5,-2,1195
2026-05-04 21:41:09,UNO_01,24.0625,5.894916,877,6324,9.730324,638.4517,2396.667,-2,1181
2026-05-04 21:41:21,UNO_01,24.0625,5.902765,877,6719,10.33742,1108.278,2394.167,-2,1183
2026-05-04 21:41:34,UNO_01,24.0625,5.797242,897,6323,9.729035,673.3403,2396.667,-2,1198
2026-05-04 21:41:47,UNO_01,24,5.906253,879,6328,9.736624,690.686,2402.5,-2,1192
2026-05-04 21:41:59,UNO_01,24.0625,5.901021,877,6321,9.725167,1216.409,2420,-2,1188
2026-05-04 21:42:12,UNO_01,24,5.751893,981,6328,9.736624,717.3657,2397.5,-2,1187
2026-05-04 21:42:25,UNO_01,24,5.905381,879,6327,9.735333,718.9321,2420,-2,1190
2026-05-04 21:42:38,UNO_01,24.0625,5.893172,877,6317,9.718722,870.4224,2398.333,-2,1183
2026-05-04 21:42:50,UNO_01,24,5.8548,1001,6575,10.11602,677.2876,2395.833,-2,1186
2026-05-04 21:43:03,UNO_01,24.0625,5.8923,890,6369,9.798638,674.1294,2398.333,-2,1192
2026-05-04 21:43:16,UNO_01,24.0625,5.899276,877,6318,9.7213,703.2622,2418.333,-2,1193
2026-05-04 21:43:28,UNO_01,24.0625,5.902765,974,6685,10.28586,833.2271,2397.5,-2,1184
2026-05-04 21:43:40,UNO_01,24.0625,5.856545,878,6318,9.7213,649.5806,2398.333,-2,1179
2026-05-04 21:43:53,UNO_01,24.0625,5.898404,878,6322,9.726457,685.1743,2407.5,-2,1186
2026-05-04 21:44:06,UNO_01,24.0625,5.899276,877,6738,10.36707,1073.926,2415,-2,1184
2026-05-04 21:44:21,UNO_01,24.0625,5.797242,893,6320,9.723879,670.1782,2396.667,-2,1191
2026-05-04 21:44:32,UNO_01,24,5.900149,880,6329,9.737914,686.7485,2399.167,-2,1187
2026-05-04 21:44:44,UNO_01,24,5.902765,879,6361,9.786952,1186.536,2405,-2,1190
2026-05-04 21:44:59,UNO_01,24,5.760614,981,6335,9.746946,652.7563,2415,-2,1194
2026-05-04 21:45:12,UNO_01,24,5.906253,879,6332,9.741786,732.2075,2395.833,-2,1186
2026-05-04 21:45:47,UNO_01,24.0625,5.900149,878,6318,9.7213,853.7603,2415.833,-2,1182
2026-05-04 21:47:46,UNO_01,24,5.784161,959,6331,9.740496,691.4712,2419.167,-2,1173
2026-05-04 21:47:46,UNO_01,24,5.902765,879,6329,9.737914,707.1821,2396.667,-2,1175
2026-05-04 21:47:49,UNO_01,24.0625,5.902765,971,6693,10.29746,844.645,2415.833,-2,1179
2026-05-04 21:47:51,UNO_01,24.0625,5.903637,878,6323,9.727745,727.5278,2404.167,-2,1180
2026-05-04 21:47:51,UNO_01,24.0625,5.866137,878,6323,9.727745,672.5513,2417.5,-2,1181
2026-05-04 21:47:54,UNO_01,24,5.905381,879,6329,9.737914,715.8013,2392.5,-2,1183
2026-05-04 21:48:07,UNO_01,24,5.907997,880,6334,9.745657,966.0688,2415.833,-2,1182
2026-05-04 21:48:08,UNO_01,24.0625,5.805963,883,6323,9.729035,683.5981,2415.833,-2,1184
2026-05-04 21:48:20,UNO_01,24.0625,5.850439,989,6498,9.998427,689.8989,2406.667,-2,1186
2026-05-04 21:48:31,UNO_01,24.0625,5.906253,878,6755,10.39285,1057.356,2398.333,-2,1198
2026-05-04 21:48:32,UNO_01,24.0625,5.907997,877,6319,9.72259,722.0591,2393.333,-2,1191
2026-05-04 21:48:47,UNO_01,24,5.907125,880,6332,9.741786,663.061,2406.667,-2,1188
2026-05-04 21:48:58,UNO_01,24,5.905381,1008,6684,10.28378,722.0591,2404.167,-2,1186
2026-05-04 21:49:10,UNO_01,24.0625,5.893172,877,6318,9.720013,722.8384,2413.333,-2,1185
2026-05-04 21:49:11,UNO_01,24.0625,5.907125,878,6432,9.896599,1173.958,2400,-2,1168
2026-05-04 21:49:23,UNO_01,24,5.907125,880,6327,9.735333,643.2251,2395,-2,1196
2026-05-04 21:49:38,UNO_01,24.0625,5.907997,888,6782,10.43409,1017.448,2394.167,-2,1195
2026-05-04 21:49:48,UNO_01,24.0625,5.819916,877,6322,9.726457,644.02,2393.333,-2,1186
2026-05-04 21:50:01,UNO_01,24,5.90887,879,6327,9.735333,677.2876,2408.333,-2,1180
2026-05-04 21:50:14,UNO_01,24.0625,5.906253,877,6566,10.10154,1081.108,2393.333,-2,1179
2026-05-04 21:50:26,UNO_01,24.0625,5.793753,935,6317,9.718722,790.3228,2397.5,-2,1182
2026-05-04 21:50:39,UNO_01,24,5.90887,879,6327,9.735333,660.6841,2396.667,-2,1182
2026-05-04 21:50:52,UNO_01,24,5.90887,880,6327,9.735333,1053.747,2412.5,-2,1174
2026-05-04 21:51:04,UNO_01,24.0625,5.799858,986,6425,9.884999,708.7505,2394.167,-2,1176
2026-05-04 21:51:17,UNO_01,24,5.906253,879,6325,9.731463,739.2212,2397.5,-2,1179
2026-05-04 21:51:30,UNO_01,24.0625,5.903637,877,6318,9.720013,640.8403,2397.5,-2,1168
2026-05-04 21:51:42,UNO_01,24.0625,5.902765,1022,6675,10.2704,663.061,2415,-2,1170
2026-05-04 21:51:55,UNO_01,24,6.296078,881,6342,9.757272,689.8989,2396.667,-2,1148
2026-05-04 21:52:08,UNO_01,24,6.357124,880,6354,9.776629,729.8696,2394.167,-2,1138
2026-05-04 21:52:20,UNO_01,23.9375,6.349276,926,6772,10.41995,1042.168,2396.667,-2,1129
2026-05-04 21:52:33,UNO_01,24,6.319624,880,6351,9.771467,716.5825,2403.333,-2,1134
2026-05-04 21:52:46,UNO_01,23.9375,6.419915,883,6356,9.779116,725.1841,2411.667,-2,1131
2026-05-04 21:52:59,UNO_01,23.9375,6.469625,882,6636,10.21064,1111.127,2394.167,-2,1137
2026-05-04 21:53:11,UNO_01,24,6.437357,927,6353,9.775338,682.022,2394.167,-2,1134
2026-05-04 21:53:24,UNO_01,23.9375,6.52195,882,6358,9.782992,729.0884,2395,-2,1139
2026-05-04 21:53:37,UNO_01,24,6.542008,880,6359,9.784371,1173.258,2415.833,-2,1142
2026-05-04 21:53:49,UNO_01,23.9375,6.483578,990,6455,9.931571,715.0181,2395,-2,1130
2026-05-04 21:54:02,UNO_01,23.9375,6.535031,883,6366,9.794621,718.9321,2396.667,-2,1141
2026-05-04 21:54:14,UNO_01,24,6.554217,880,6358,9.78179,714.2368,2393.333,-2,1149
2026-05-04 21:54:28,UNO_01,24,6.555962,1031,6716,10.33282,698.5513,2396.667,-2,1135
2026-05-04 21:54:40,UNO_01,24,6.551601,880,6365,9.793407,742.3345,2395.833,-2,1144
2026-05-04 21:54:53,UNO_01,24,6.578636,881,6364,9.792114,740.0005,2396.667,-2,1149
2026-05-04 21:55:05,UNO_01,23.9375,6.569043,935,6785,10.43933,999.9067,2400.833,-2,1145
2026-05-04 21:55:18,UNO_01,24,6.503636,880,6361,9.786952,760.1978,2415,-2,1144
2026-05-04 21:55:31,UNO_01,23.9375,6.56381,882,6377,9.811417,729.0884,2394.167,-2,1141
